id,tenant_id,asset_id,device_id,in_at,out_at,extra_attributes,created_at,updated_at
7831,56,1234,519,2021-04-15 15:20:51,,"{""checkInKioskId"": ""001p1a""}",2021-04-15 15:20:51,2021-04-15 15:20:51
7832,56,1494,1257,2021-04-15 15:20:58,,"{""checkInKioskId"": ""001p1a""}",2021-04-15 15:20:58,2021-04-15 15:20:58
7833,56,952,900,2021-04-15 15:21:06,2021-04-16 02:01:39,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:21:06,2021-04-16 02:01:39
7834,56,1559,505,2021-04-15 15:21:22,2021-04-18 02:38:29,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": ""002p1a""}",2021-04-15 15:21:22,2021-04-18 02:38:29
7835,56,1479,473,2021-04-15 15:21:29,2021-04-17 01:56:03,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:21:29,2021-04-17 01:56:03
7836,56,1567,1068,2021-04-15 15:21:29,2021-04-16 02:54:15,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": """"}",2021-04-15 15:21:29,2021-04-16 02:54:15
7837,56,1259,680,2021-04-15 15:21:36,,"{""checkInKioskId"": ""001p1a""}",2021-04-15 15:21:36,2021-04-15 15:21:36
7838,56,1453,655,2021-04-15 15:21:41,2021-04-16 01:55:59,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:21:41,2021-04-16 01:55:59
7839,56,1913,768,2021-04-15 15:22:20,2021-04-16 01:59:33,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:22:20,2021-04-16 01:59:33
7840,56,998,1044,2021-04-15 15:22:24,2021-04-16 02:20:45,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:22:24,2021-04-16 02:20:45
7841,56,1664,719,2021-04-15 15:22:58,2021-04-16 02:14:10,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:22:58,2021-04-16 02:14:10
7842,56,1927,643,2021-04-15 15:23:02,,"{""checkInKioskId"": ""001p1a""}",2021-04-15 15:23:02,2021-04-15 15:23:02
7843,56,1565,1290,2021-04-15 15:23:09,,"{""checkInKioskId"": ""001p1a""}",2021-04-15 15:23:09,2021-04-15 15:23:09
7844,56,1818,700,2021-04-15 15:23:14,2021-04-17 02:12:42,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:23:14,2021-04-17 02:12:42
7845,56,1615,384,2021-04-15 15:23:20,2021-04-16 02:13:50,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:23:20,2021-04-16 02:13:50
7846,56,1618,351,2021-04-15 15:23:25,2021-04-16 02:14:06,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:23:25,2021-04-16 02:14:06
7847,56,989,751,2021-04-15 15:23:31,2021-04-16 02:19:44,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:23:31,2021-04-16 02:19:44
7848,56,1562,552,2021-04-15 15:23:33,,"{""checkInKioskId"": ""001p1a""}",2021-04-15 15:23:33,2021-04-15 15:23:33
7849,56,1819,777,2021-04-15 15:23:38,2021-04-16 02:00:58,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:23:38,2021-04-16 02:00:58
7850,56,1504,482,2021-04-15 15:23:44,2021-04-16 02:13:15,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:23:44,2021-04-16 02:13:15
7851,56,1009,443,2021-04-15 15:23:50,2021-04-16 02:44:31,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:23:50,2021-04-16 02:44:31
7852,56,1806,396,2021-04-15 15:24:00,2021-04-16 02:14:02,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:24:00,2021-04-16 02:14:02
7853,56,1551,377,2021-04-15 15:24:05,2021-04-16 02:13:07,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:24:05,2021-04-16 02:13:07
7854,56,1711,1073,2021-04-15 15:24:11,2021-04-16 02:56:38,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": """"}",2021-04-15 15:24:11,2021-04-16 02:56:38
7855,56,1173,924,2021-04-15 15:24:17,2021-04-16 01:56:08,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:24:17,2021-04-16 01:56:08
7856,56,805,534,2021-04-15 15:24:18,,"{""checkInKioskId"": ""001p1a""}",2021-04-15 15:24:18,2021-04-15 15:24:18
7857,56,1240,558,2021-04-15 15:24:26,,"{""checkInKioskId"": ""001p1a""}",2021-04-15 15:24:26,2021-04-15 15:24:26
7858,56,1480,919,2021-04-15 15:24:27,2021-04-16 02:06:02,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:24:27,2021-04-16 02:06:02
7859,56,1840,970,2021-04-15 15:24:44,2021-04-18 02:33:57,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": ""002p1a""}",2021-04-15 15:24:44,2021-04-18 02:33:57
7860,56,1799,787,2021-04-15 15:24:56,2021-04-16 02:35:03,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:24:56,2021-04-16 02:35:03
7861,56,1007,431,2021-04-15 15:25:19,2021-04-16 02:07:14,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:25:19,2021-04-16 02:07:14
7862,56,1008,786,2021-04-15 15:25:23,2021-04-16 02:07:13,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:25:23,2021-04-16 02:07:13
7863,56,1154,936,2021-04-15 15:25:28,2021-04-16 02:07:18,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:25:28,2021-04-16 02:07:18
7864,56,1835,671,2021-04-15 15:25:35,2021-04-16 02:21:03,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:25:35,2021-04-16 02:21:03
7865,56,1193,720,2021-04-15 15:25:44,2021-04-17 02:09:14,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:25:44,2021-04-17 02:09:14
7866,56,1838,696,2021-04-15 15:25:47,2021-04-16 02:35:16,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:25:47,2021-04-16 02:35:16
7867,56,1190,433,2021-04-15 15:25:51,2021-04-17 02:48:57,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:25:51,2021-04-17 02:48:57
7868,56,1761,568,2021-04-15 15:25:57,,"{""checkInKioskId"": ""001p1a""}",2021-04-15 15:25:57,2021-04-15 15:25:57
7869,56,1212,762,2021-04-15 15:26:05,2021-04-16 02:35:18,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:26:05,2021-04-16 02:35:18
7870,56,1183,879,2021-04-15 15:26:17,2021-04-16 02:45:24,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:26:17,2021-04-16 02:45:24
7871,56,1196,668,2021-04-15 15:26:24,2021-04-16 02:45:56,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:26:24,2021-04-16 02:45:56
7872,56,1075,698,2021-04-15 15:26:36,,"{""checkInKioskId"": ""003p1b""}",2021-04-15 15:26:36,2021-04-15 15:26:36
7873,56,1614,966,2021-04-15 15:27:07,2021-04-16 02:20:25,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:27:07,2021-04-16 02:20:25
7874,56,699,374,2021-04-15 15:27:11,2021-04-16 02:15:01,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:27:11,2021-04-16 02:15:01
7875,56,1666,1251,2021-04-15 15:27:13,,"{""checkInKioskId"": ""001p1a""}",2021-04-15 15:27:13,2021-04-15 15:27:13
7876,56,1862,1289,2021-04-15 15:27:18,,"{""checkInKioskId"": ""001p1a""}",2021-04-15 15:27:18,2021-04-15 15:27:18
7877,56,1839,437,2021-04-15 15:27:25,2021-04-16 02:07:07,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:27:25,2021-04-16 02:07:07
7878,56,1674,1207,2021-04-15 15:27:30,,"{""checkInKioskId"": ""001p1a""}",2021-04-15 15:27:30,2021-04-15 15:27:30
7879,56,1198,656,2021-04-15 15:27:33,2021-04-16 02:02:51,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:27:33,2021-04-16 02:02:51
7880,56,1763,614,2021-04-15 15:28:00,2021-04-16 02:41:37,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": """"}",2021-04-15 15:28:00,2021-04-16 02:41:37
7881,56,1471,664,2021-04-15 15:28:06,2021-04-16 02:04:04,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:28:06,2021-04-16 02:04:04
7882,56,1189,832,2021-04-15 15:28:09,2021-04-18 02:53:47,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": ""002p1a""}",2021-04-15 15:28:09,2021-04-18 02:53:47
7883,56,1909,439,2021-04-15 15:28:11,2021-04-16 02:04:08,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:28:11,2021-04-16 02:04:08
7884,56,1915,1219,2021-04-15 15:28:12,2021-04-16 02:43:56,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": """"}",2021-04-15 15:28:12,2021-04-16 02:43:56
7885,56,1158,420,2021-04-15 15:28:18,2021-04-16 01:59:08,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:28:18,2021-04-16 01:59:08
7886,56,1714,982,2021-04-15 15:28:20,,"{""checkInKioskId"": ""001p1a""}",2021-04-15 15:28:20,2021-04-15 15:28:20
7887,56,1748,474,2021-04-15 15:28:29,2021-04-16 02:04:31,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:28:29,2021-04-16 02:04:31
7888,56,1830,845,2021-04-15 15:28:52,2021-04-17 01:52:53,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:28:52,2021-04-17 01:52:53
7889,56,1629,673,2021-04-15 15:28:56,2021-04-16 02:01:51,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:28:56,2021-04-16 02:01:51
7890,56,979,769,2021-04-15 15:29:32,2021-04-16 02:04:39,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:29:32,2021-04-16 02:04:39
7891,56,1815,464,2021-04-15 15:30:39,2021-04-16 02:13:31,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:30:39,2021-04-16 02:13:31
7892,56,1489,907,2021-04-15 15:32:25,2021-04-16 02:04:05,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:32:25,2021-04-16 02:04:05
7893,56,1786,1249,2021-04-15 15:34:48,2021-04-16 02:37:37,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": ""001p1a""}",2021-04-15 15:34:48,2021-04-16 02:37:37
7894,56,1000,789,2021-04-15 15:35:05,2021-04-16 02:33:16,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:35:05,2021-04-16 02:33:16
7895,56,1668,644,2021-04-15 15:36:34,2021-04-18 15:04:23,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": ""002p1a""}",2021-04-15 15:36:34,2021-04-18 15:04:23
7896,56,1040,758,2021-04-15 15:36:50,2021-04-16 02:01:37,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:36:50,2021-04-16 02:01:37
7897,56,1746,392,2021-04-15 15:36:58,2021-04-16 02:01:34,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:36:58,2021-04-16 02:01:34
7898,56,1775,1347,2021-04-15 15:37:03,,"{""checkInKioskId"": ""001p1a""}",2021-04-15 15:37:03,2021-04-15 15:37:03
7899,56,1749,1328,2021-04-15 15:37:14,2021-04-18 02:20:55,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": ""002p1a""}",2021-04-15 15:37:14,2021-04-18 02:20:55
7900,56,1708,963,2021-04-15 15:37:31,,"{""checkInKioskId"": ""001p1a""}",2021-04-15 15:37:31,2021-04-15 15:37:31
7901,56,1906,938,2021-04-15 15:38:03,2021-04-17 02:41:01,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:38:03,2021-04-17 02:41:01
7902,56,1457,796,2021-04-15 15:38:39,2021-04-18 01:36:16,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:38:39,2021-04-18 01:36:16
7903,56,1137,406,2021-04-15 15:38:51,2021-04-16 02:04:02,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:38:51,2021-04-16 02:04:02
7904,56,1743,961,2021-04-15 15:40:24,,"{""checkInKioskId"": ""003p1b""}",2021-04-15 15:40:24,2021-04-15 15:40:24
7905,56,1526,435,2021-04-15 15:41:33,2021-04-16 02:17:09,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:41:33,2021-04-16 02:17:09
7906,56,960,697,2021-04-15 15:41:44,2021-04-17 02:27:26,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:41:44,2021-04-17 02:27:26
7907,56,1460,914,2021-04-15 15:42:04,2021-04-16 02:22:39,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:42:04,2021-04-16 02:22:39
7908,56,1529,752,2021-04-15 15:43:02,2021-04-16 02:01:10,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:43:02,2021-04-16 02:01:10
7909,56,685,606,2021-04-15 15:43:57,,"{""checkInKioskId"": ""001p1a""}",2021-04-15 15:43:57,2021-04-15 15:43:57
7910,56,1514,834,2021-04-15 15:44:03,2021-04-17 02:29:50,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:44:03,2021-04-17 02:29:50
7911,56,1181,1022,2021-04-15 15:44:21,2021-04-16 02:15:06,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:44:21,2021-04-16 02:15:06
7912,56,1415,573,2021-04-15 15:44:46,,"{""checkInKioskId"": ""001p1a""}",2021-04-15 15:44:46,2021-04-15 15:44:46
7913,56,1651,1373,2021-04-15 15:45:06,,"{""checkInKioskId"": ""001p1a""}",2021-04-15 15:45:06,2021-04-15 15:45:06
7914,56,1919,1348,2021-04-15 15:45:12,,"{""checkInKioskId"": ""001p1a""}",2021-04-15 15:45:12,2021-04-15 15:45:12
7915,56,1493,717,2021-04-15 15:45:35,2021-04-16 02:11:28,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:45:35,2021-04-16 02:11:28
7916,56,1755,675,2021-04-15 15:47:20,2021-04-16 02:43:22,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:47:20,2021-04-16 02:43:22
7917,56,1272,580,2021-04-15 15:50:59,,"{""checkInKioskId"": ""001p1a""}",2021-04-15 15:50:59,2021-04-15 15:50:59
7918,56,1688,626,2021-04-15 15:51:25,2021-04-16 02:54:56,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": """"}",2021-04-15 15:51:25,2021-04-16 02:54:56
7919,56,1802,884,2021-04-15 15:52:10,,"{""checkInKioskId"": ""003p1b""}",2021-04-15 15:52:10,2021-04-15 15:52:10
7920,56,1574,728,2021-04-15 15:54:16,2021-04-16 02:37:23,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:54:16,2021-04-16 02:37:23
7921,56,1266,1324,2021-04-15 15:56:03,2021-04-16 02:28:16,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": """"}",2021-04-15 15:56:03,2021-04-16 02:28:16
7922,56,1422,816,2021-04-15 15:56:06,2021-04-16 01:59:03,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:56:06,2021-04-16 01:59:03
7923,56,1718,1370,2021-04-15 15:56:23,2021-04-16 02:46:59,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": """"}",2021-04-15 15:56:23,2021-04-16 02:46:59
7924,56,1263,1055,2021-04-15 15:56:29,2021-04-16 02:28:14,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": """"}",2021-04-15 15:56:29,2021-04-16 02:28:14
7925,56,1010,953,2021-04-15 15:56:54,2021-04-16 02:09:07,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:56:54,2021-04-16 02:09:07
7926,56,1013,689,2021-04-15 15:57:35,2021-04-16 02:22:02,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:57:35,2021-04-16 02:22:02
7927,56,1418,951,2021-04-15 15:57:47,2021-04-16 02:29:18,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:57:47,2021-04-16 02:29:18
7928,56,1427,742,2021-04-15 15:58:07,2021-04-17 02:40:52,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 15:58:07,2021-04-17 02:40:52
7929,56,1544,1146,2021-04-15 15:59:15,,"{""checkInKioskId"": ""001p1a""}",2021-04-15 15:59:15,2021-04-15 15:59:15
7930,56,1667,592,2021-04-15 16:01:39,2021-04-19 02:48:59,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": ""002p1a""}",2021-04-15 16:01:39,2021-04-19 02:48:59
7931,56,1413,965,2021-04-15 16:06:07,2021-04-18 02:34:12,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": ""002p1a""}",2021-04-15 16:06:07,2021-04-18 02:34:12
7932,56,1912,663,2021-04-15 16:14:48,2021-04-15 16:15:27,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 16:14:48,2021-04-15 16:15:27
7933,56,1446,1237,2021-04-15 16:15:27,2021-04-16 02:27:17,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": """"}",2021-04-15 16:15:27,2021-04-16 02:27:17
7934,56,1912,391,2021-04-15 16:15:58,2021-04-16 02:00:30,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 16:15:58,2021-04-16 02:00:30
7935,56,1423,815,2021-04-15 16:16:42,2021-04-17 02:46:03,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 16:16:42,2021-04-17 02:46:03
7936,56,1327,686,2021-04-15 16:18:09,2021-04-16 01:48:08,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 16:18:09,2021-04-16 01:48:08
7937,56,1509,1282,2021-04-15 16:21:28,2021-04-16 02:27:22,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": """"}",2021-04-15 16:21:28,2021-04-16 02:27:22
7938,56,714,744,2021-04-15 16:23:37,2021-04-17 02:06:33,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 16:23:37,2021-04-17 02:06:33
7939,56,1597,370,2021-04-15 16:24:35,2021-04-16 02:09:31,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 16:24:35,2021-04-16 02:09:31
7940,56,1823,579,2021-04-15 16:26:25,2021-04-16 02:39:28,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": """"}",2021-04-15 16:26:25,2021-04-16 02:39:28
7941,56,1849,1281,2021-04-15 16:26:43,2021-04-16 02:35:50,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": """"}",2021-04-15 16:26:43,2021-04-16 02:35:50
7942,56,1768,905,2021-04-15 16:28:30,2021-04-16 02:00:27,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 16:28:30,2021-04-16 02:00:27
7943,56,1600,1000,2021-04-15 16:29:41,2021-04-16 02:11:25,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 16:29:41,2021-04-16 02:11:25
7944,56,1795,1007,2021-04-15 16:38:21,2021-04-16 02:13:02,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 16:38:21,2021-04-16 02:13:02
7945,56,1805,666,2021-04-15 16:38:36,2021-04-16 02:13:34,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 16:38:36,2021-04-16 02:13:34
7946,56,1358,910,2021-04-15 16:38:52,2021-04-16 02:52:32,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 16:38:52,2021-04-16 02:52:32
7947,56,1765,1085,2021-04-15 16:38:58,2021-04-16 02:19:24,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 16:38:58,2021-04-16 02:19:24
7948,56,1773,933,2021-04-15 16:39:37,2021-04-16 02:19:49,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 16:39:37,2021-04-16 02:19:49
7949,56,1300,1157,2021-04-15 16:45:17,,"{""checkInKioskId"": ""001p1a""}",2021-04-15 16:45:17,2021-04-15 16:45:17
7950,56,1233,1045,2021-04-15 16:45:29,2021-04-16 15:10:40,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": ""001p1a""}",2021-04-15 16:45:29,2021-04-16 15:10:40
7951,56,1742,1325,2021-04-15 16:47:24,,"{""checkInKioskId"": ""001p1a""}",2021-04-15 16:47:24,2021-04-15 16:47:24
7952,56,1766,393,2021-04-15 16:51:44,2021-04-16 02:15:09,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 16:51:44,2021-04-16 02:15:09
7953,56,978,1280,2021-04-15 16:51:56,2021-04-16 02:27:33,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": """"}",2021-04-15 16:51:56,2021-04-16 02:27:33
7954,56,1960,691,2021-04-15 18:07:56,2021-04-17 01:42:26,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 18:07:56,2021-04-17 01:42:26
7955,56,951,721,2021-04-15 18:16:20,2021-04-16 02:12:15,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 18:16:20,2021-04-16 02:12:15
7956,56,1528,440,2021-04-15 18:42:23,2021-04-16 14:55:19,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 18:42:23,2021-04-16 14:55:19
7957,56,1864,612,2021-04-15 18:42:37,2021-04-16 02:39:06,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": """"}",2021-04-15 18:42:37,2021-04-16 02:39:06
7958,56,1446,369,2021-04-15 18:56:25,2021-04-16 02:52:22,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": """"}",2021-04-15 18:56:25,2021-04-16 02:52:22
7959,56,1113,1024,2021-04-15 19:40:49,2021-04-16 02:23:03,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 19:40:49,2021-04-16 02:23:03
7960,56,1304,856,2021-04-15 20:11:33,2021-04-16 02:14:14,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-15 20:11:33,2021-04-16 02:14:14
7961,56,1301,1226,2021-04-15 20:25:10,,"{""checkInKioskId"": ""001p1a""}",2021-04-15 20:25:10,2021-04-15 20:25:10
7962,56,1245,1237,2021-04-15 21:15:05,,"{""checkInKioskId"": ""001p1a""}",2021-04-15 21:15:05,2021-04-15 21:15:05
7963,56,956,397,2021-04-16 02:01:08,2021-04-16 14:03:12,"{""checkInKioskId"": ""004p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-16 02:01:08,2021-04-16 14:03:12
7964,56,1720,601,2021-04-16 02:36:49,2021-04-16 14:34:52,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": ""001p1a""}",2021-04-16 02:36:49,2021-04-16 14:34:52
7965,56,1636,548,2021-04-16 02:36:55,2021-04-17 02:37:31,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": """"}",2021-04-16 02:36:55,2021-04-17 02:37:31
7966,56,1846,819,2021-04-16 02:38:54,2021-04-16 14:54:57,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": ""001p1a""}",2021-04-16 02:38:54,2021-04-16 14:54:57
7967,56,1704,1264,2021-04-16 02:45:12,2021-04-16 14:49:35,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": ""001p1a""}",2021-04-16 02:45:12,2021-04-16 14:49:35
7968,56,1827,1206,2021-04-16 02:48:00,,"{""checkInKioskId"": ""001p1a""}",2021-04-16 02:48:00,2021-04-16 02:48:00
7969,56,1319,1362,2021-04-16 02:48:21,2021-04-16 14:54:24,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": ""001p1a""}",2021-04-16 02:48:21,2021-04-16 14:54:24
7970,56,1788,577,2021-04-16 02:48:31,2021-04-16 14:55:15,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": ""001p1a""}",2021-04-16 02:48:31,2021-04-16 14:55:15
7971,56,1595,362,2021-04-16 02:48:32,2021-04-16 14:03:15,"{""checkInKioskId"": ""003p1b"", ""checkOutKioskId"": ""003p1b""}",2021-04-16 02:48:32,2021-04-16 14:03:15
7972,56,1640,1199,2021-04-16 02:48:39,2021-04-16 14:55:06,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": ""001p1a""}",2021-04-16 02:48:39,2021-04-16 14:55:06
7973,56,1867,813,2021-04-16 02:48:47,,"{""checkInKioskId"": ""001p1a""}",2021-04-16 02:48:47,2021-04-16 02:48:47
7974,56,1703,847,2021-04-16 02:48:53,2021-04-16 14:49:40,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": ""001p1a""}",2021-04-16 02:48:53,2021-04-16 14:49:40
7975,56,1739,1302,2021-04-16 02:50:25,2021-04-17 15:09:37,"{""checkInKioskId"": ""001p1a"", ""checkOutKioskId"": """"}",2021-04-16 02:50:25,2021-04-17 15:09:37
